Country_Code,Country_Name,id_transaction,date_ecriture,ministere_code,ministere_nom,code_budgetaire,libelle,tiers,montant_XOF,AMOUNT_local,UNIT,AMOUNT_USD
CTB,Country B,SN-2024001667,10-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613010.0,Nettoyage et hygiene - formations sanitaires,Institut de Sante Publique,868196,868196.0,XOF,
CTB,Country B,SN-2024001668,06-09-2024,MEN,Ministere de l'Education Nationale,614020.0,Achat de vehicules - ambulances,Diagnostics Reunis,10910520,10910520.0,XOF,
CTB,Country B,SN-2024001669,06-02-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611040.0,Reactifs et consommables de laboratoire,Diagnostics Reunis,13714425,13714425.0,XOF,
CTB,Country B,SN-2024001670,14-07-2024,MEN,Ministere de l'Education Nationale,612025.0,Services de conseil SRH pour adolescents,SARL Fournitures Medicales,32671248,32671248.0,XOF,
CTB,Country B,SN-2024001671,26-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611040.0,Reactifs et consommables de laboratoire,Pharma Ouest SA,20734781,20734781.0,XOF,
CTB,Country B,SN-2024001672,06-10-2023,MEN,Ministere de l'Education Nationale,614010.0,Construction et rehabilitation - centres de sante,Batiment et Travaux SA,850725,850725.0,XOF,
CTB,Country B,SN-2024001673,06-10-2023,MEN,Ministere de l'Education Nationale,614010.0,Construction et rehabilitation - centres de sante,Formation & Sensibilisation SARL,17603034,17603034.0,XOF,
CTB,Country B,SN-2024001674,14-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612010.0,Campagnes de sensibilisation - sante maternelle,Cliniques Reunies,10849499,10849499.0,XOF,
CTB,Country B,SN-2024001675,13-11-2023,MINT,Ministere de l'Interieur,612010.0,Campagnes de sensibilisation - sante maternelle,Nettoyage Pro Dakar,934117,934117.0,XOF,
CTB,Country B,SN-2024001676,24-04-2024,MEN,Ministere de l'Education Nationale,612015.0,Campagnes de sensibilisation - VIH/SIDA,SARL Fournitures Medicales,1551610,1551610.0,XOF,
CTB,Country B,SN-2024001677,01-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613010.0,Nettoyage et hygiene - formations sanitaires,Transport Afrique de l'Ouest,44202058,44202058.0,XOF,
CTB,Country B,SN-2024001678,10-05-2024,MINT,Ministere de l'Interieur,611040.0,Reactifs et consommables de laboratoire,SolutionsIT SA,87580256,87580256.0,XOF,
CTB,Country B,SN-2024001679,04-07-2024,MEN,Ministere de l'Education Nationale,612030.0,Appui aux victimes de VBG,Cliniques Reunies,2226412,2226412.0,XOF,
CTB,Country B,SN-2024001680,27-11-2023,MINT,Ministere de l'Interieur,610100.0,Traitements et salaires - personnel permanent,Pharma Ouest SA,"25972228,00",25972228.0,XOF,
CTB,Country B,SN-2024001681,14-03-2024,MEN,Ministere de l'Education Nationale,613020.0,Carburants et lubrifiants,Cabinet Consulting Sahel,86272470,86272470.0,XOF,
CTB,Country B,SN-2024001682,09-04-2024,MINT,Ministere de l'Interieur,612020.0,Depistage precoce du cancer du col,Fournitures Scolaires SA,717483,717483.0,XOF,
CTB,Country B,SN-2024001683,10-05-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612020.0,Depistage precoce du cancer du col,Nettoyage Pro Dakar,51142568,51142568.0,XOF,
CTB,Country B,SN-2024001684,26-10-2023,MSAS,Ministere de la Sante et de l'Action Sociale,610200.0,Frais de fonctionnement,Institut de Sante Publique,99523218,99523218.0,XOF,
CTB,Country B,SN-2024001685,01-04-2024,MEN,Ministere de l'Education Nationale,611020.0,Achat de vaccins et intrants immunisation,Formation & Sensibilisation SARL,613141,613141.0,XOF,
CTB,Country B,SN-2024001686,06-01-2024,MEN,Ministere de l'Education Nationale,613020.0,Carburants et lubrifiants,Transport Afrique de l'Ouest,"80,043,431 FCFA",80043431.0,XOF,
CTB,Country B,SN-2024001687,12-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611040.0,Reactifs et consommables de laboratoire,Nettoyage Pro Dakar,28870356,28870356.0,XOF,
CTB,Country B,SN-2024001688,21-09-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613020.0,Carburants et lubrifiants,Institut de Sante Publique,15927374,15927374.0,XOF,
CTB,Country B,SN-2024001689,21-10-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613020.0,Carburants et lubrifiants,Cabinet Consulting Sahel,8465089,8465089.0,XOF,
CTB,Country B,SN-2024001690,24-08-2024,MFB,Ministere des Finances et du Budget,612030.0,Appui aux victimes de VBG,Nettoyage Pro Dakar,833545,833545.0,XOF,
CTB,Country B,SN-2024001691,28-12-2023,MFB,Ministere des Finances et du Budget,612015.0,Campagnes de sensibilisation - VIH/SIDA,Diagnostics Reunis,15089395,15089395.0,XOF,
CTB,Country B,SN-2024001692,30-03-2024,MFB,Ministere des Finances et du Budget,611020.0,Achat de vaccins et intrants immunisation,Cabinet Consulting Sahel,65405473,65405473.0,XOF,
CTB,Country B,SN-2024001693,05-02-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612020.0,Depistage precoce du cancer du col,Pharma Ouest SA,62363683,62363683.0,XOF,
CTB,Country B,SN-2024001694,04-12-2023,MFB,Ministere des Finances et du Budget,613020.0,Carburants et lubrifiants,Bureau Moderne SARL,35869332,35869332.0,XOF,
CTB,Country B,SN-2024001695,25-03-2024,MINT,Ministere de l'Interieur,612015.0,Campagnes de sensibilisation - VIH/SIDA,Banque Regionale,2760764,2760764.0,XOF,
CTB,Country B,SN-2024001696,22-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611040.0,Reactifs et consommables de laboratoire,Banque Regionale,830819,830819.0,XOF,
CTB,Country B,SN-2024001697,30-03-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Bureau Moderne SARL,42574157,42574157.0,XOF,
CTB,Country B,SN-2024001698,25-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,614020.0,Achat de vehicules - ambulances,SolutionsIT SA,106703123,106703123.0,XOF,
CTB,Country B,SN-2024001699,06-03-2024,MFB,Ministere des Finances et du Budget,612010.0,Campagnes de sensibilisation - sante maternelle,Fournitures Scolaires SA,14538337,14538337.0,XOF,
CTB,Country B,SN-2024001700,20-10-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611040.0,Reactifs et consommables de laboratoire,Nettoyage Pro Dakar,730133,730133.0,XOF,
CTB,Country B,SN-2024001701,13-08-2024,MEN,Ministere de l'Education Nationale,612025.0,Services de conseil SRH pour adolescents,Cabinet Consulting Sahel,"22,926,947 FCFA",22926947.0,XOF,
CTB,Country B,SN-2024001702,12-01-2024,MFB,Ministere des Finances et du Budget,612030.0,Appui aux victimes de VBG,Fournitures Scolaires SA,1333242,1333242.0,XOF,
CTB,Country B,SN-2024001703,19-06-2024,MINT,Ministere de l'Interieur,612015.0,Campagnes de sensibilisation - VIH/SIDA,Diagnostics Reunis,333326,333326.0,XOF,
CTB,Country B,SN-2024001704,01-10-2023,MEN,Ministere de l'Education Nationale,614010.0,Construction et rehabilitation - centres de sante,Diagnostics Reunis,102899497,102899497.0,XOF,
CTB,Country B,SN-2024001705,04-11-2023,MINT,Ministere de l'Interieur,612025.0,Services de conseil SRH pour adolescents,Cabinet Consulting Sahel,"2,221,060 FCFA",2221060.0,XOF,
CTB,Country B,SN-2024001706,30-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613030.0,Imprimerie et fournitures de bureau,Nettoyage Pro Dakar,11232566,11232566.0,XOF,
CTB,Country B,SN-2024001707,13-06-2024,MEN,Ministere de l'Education Nationale,613010.0,Nettoyage et hygiene - formations sanitaires,SolutionsIT SA,1909179,1909179.0,XOF,
CTB,Country B,SN-2024001708,08-03-2024,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,Nettoyage Pro Dakar,44297852,44297852.0,XOF,
CTB,Country B,SN-2024001709,09-08-2024,MFB,Ministere des Finances et du Budget,613010.0,Nettoyage et hygiene - formations sanitaires,Pharma Ouest SA,35303815,35303815.0,XOF,
CTB,Country B,SN-2024001710,14-06-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612015.0,Campagnes de sensibilisation - VIH/SIDA,Fournitures Scolaires SA,"46,156,909 FCFA",46156909.0,XOF,
CTB,Country B,SN-2024001711,31-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613030.0,Imprimerie et fournitures de bureau,SARL Fournitures Medicales,3658162,3658162.0,XOF,
CTB,Country B,SN-2024001712,05-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612025.0,Services de conseil SRH pour adolescents,Pharma Ouest SA,104966608,104966608.0,XOF,
CTB,Country B,SN-2024001713,17-02-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612030.0,Appui aux victimes de VBG,Impressions Modernes,1472161,1472161.0,XOF,
CTB,Country B,SN-2024001714,04-11-2023,MFB,Ministere des Finances et du Budget,612030.0,Appui aux victimes de VBG,Fournitures Scolaires SA,77786872,77786872.0,XOF,
CTB,Country B,SN-2024001715,11-11-2023,MINT,Ministere de l'Interieur,612015.0,Campagnes de sensibilisation - VIH/SIDA,Fournitures Scolaires SA,73263457,73263457.0,XOF,
CTB,Country B,SN-2024001716,07-12-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613030.0,Imprimerie et fournitures de bureau,SolutionsIT SA,79435801,79435801.0,XOF,
CTB,Country B,SN-2024001717,08-07-2024,MFB,Ministere des Finances et du Budget,612030.0,Appui aux victimes de VBG,Batiment et Travaux SA,44488862,44488862.0,XOF,
CTB,Country B,SN-2024001718,09-05-2024,MINT,Ministere de l'Interieur,612010.0,Campagnes de sensibilisation - sante maternelle,Banque Regionale,31925973,31925973.0,XOF,
CTB,Country B,SN-2024001719,20-03-2024,MFB,Ministere des Finances et du Budget,611025.0,Kits de tests VIH et antiretroviraux,Batiment et Travaux SA,1635774,1635774.0,XOF,
CTB,Country B,SN-2024001720,29-11-2023,MINT,Ministere de l'Interieur,611030.0,Kits obstetricaux et accouchement,Institut de Sante Publique,317960,317960.0,XOF,
CTB,Country B,SN-2024001721,05-01-2024,MFB,Ministere des Finances et du Budget,611030.0,Kits obstetricaux et accouchement,Fournitures Scolaires SA,"85466390,00",85466390.0,XOF,
CTB,Country B,SN-2024001722,10-03-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613030.0,Imprimerie et fournitures de bureau,Impressions Modernes,1149609,1149609.0,XOF,
CTB,Country B,SN-2024001723,01-10-2023,MFB,Ministere des Finances et du Budget,611040.0,Reactifs et consommables de laboratoire,Banque Regionale,"518,633 FCFA",518633.0,XOF,
CTB,Country B,SN-2024001724,29-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613030.0,Imprimerie et fournitures de bureau,SARL Fournitures Medicales,2151944,2151944.0,XOF,
CTB,Country B,SN-2024001725,24-07-2024,MFB,Ministere des Finances et du Budget,614010.0,Construction et rehabilitation - centres de sante,Diagnostics Reunis,33681486,33681486.0,XOF,
CTB,Country B,SN-2024001726,15-06-2024,MINT,Ministere de l'Interieur,612010.0,Campagnes de sensibilisation - sante maternelle,Banque Regionale,47151434,47151434.0,XOF,
CTB,Country B,SN-2024001727,09-12-2023,MEN,Ministere de l'Education Nationale,610100.0,Traitements et salaires - personnel permanent,Formation & Sensibilisation SARL,1008669,1008669.0,XOF,
CTB,Country B,SN-2024001728,20-03-2024,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,Batiment et Travaux SA,44105546,44105546.0,XOF,
CTB,Country B,SN-2024001729,01-12-2023,MFB,Ministere des Finances et du Budget,611030.0,Kits obstetricaux et accouchement,Fournitures Scolaires SA,504611,504611.0,XOF,
CTB,Country B,SN-2024001730,24-08-2024,MINT,Ministere de l'Interieur,610100.0,Traitements et salaires - personnel permanent,Formation & Sensibilisation SARL,4042354,4042354.0,XOF,
CTB,Country B,SN-2024001731,26-09-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",610100.0,Traitements et salaires - personnel permanent,SolutionsIT SA,1128257,1128257.0,XOF,
CTB,Country B,SN-2024001732,16-09-2024,MFB,Ministere des Finances et du Budget,612025.0,Services de conseil SRH pour adolescents,Institut de Sante Publique,252979,252979.0,XOF,
CTB,Country B,SN-2024001733,27-02-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613010.0,Nettoyage et hygiene - formations sanitaires,Batiment et Travaux SA,869538,869538.0,XOF,
CTB,Country B,SN-2024001734,17-11-2023,MSAS,Ministere de la Sante et de l'Action Sociale,611040.0,Reactifs et consommables de laboratoire,Transport Afrique de l'Ouest,1081541,1081541.0,XOF,
CTB,Country B,SN-2024001735,07-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611030.0,Kits obstetricaux et accouchement,Formation & Sensibilisation SARL,24813057,24813057.0,XOF,
CTB,Country B,SN-2024001736,21-12-2023,MINT,Ministere de l'Interieur,611040.0,Reactifs et consommables de laboratoire,Pharma Ouest SA,78359851,78359851.0,XOF,
CTB,Country B,SN-2024001737,17-07-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612025.0,Services de conseil SRH pour adolescents,Pharma Ouest SA,1646810,1646810.0,XOF,
CTB,Country B,SN-2024001738,06-08-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613020.0,Carburants et lubrifiants,SolutionsIT SA,15870455,15870455.0,XOF,
CTB,Country B,SN-2024001739,05-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611020.0,Achat de vaccins et intrants immunisation,Banque Regionale,681871,681871.0,XOF,
CTB,Country B,SN-2024001740,31-05-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613010.0,Nettoyage et hygiene - formations sanitaires,SARL Fournitures Medicales,905640,905640.0,XOF,
CTB,Country B,SN-2024001741,28-02-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Diagnostics Reunis,8382856,8382856.0,XOF,
CTB,Country B,SN-2024001742,28-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611030.0,Kits obstetricaux et accouchement,Diagnostics Reunis,47461130,47461130.0,XOF,
CTB,Country B,SN-2024001743,14-07-2024,MEN,Ministere de l'Education Nationale,611030.0,Kits obstetricaux et accouchement,Formation & Sensibilisation SARL,939078,939078.0,XOF,
CTB,Country B,SN-2024001744,26-07-2024,MFB,Ministere des Finances et du Budget,613030.0,Imprimerie et fournitures de bureau,Cabinet Consulting Sahel,42106796,42106796.0,XOF,
CTB,Country B,SN-2024001745,03-04-2024,MEN,Ministere de l'Education Nationale,611020.0,Achat de vaccins et intrants immunisation,Formation & Sensibilisation SARL,19949558,19949558.0,XOF,
CTB,Country B,SN-2024001746,10-01-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611030.0,Kits obstetricaux et accouchement,PharmaSante,25852399,25852399.0,XOF,
CTB,Country B,SN-2024001747,25-04-2024,MFB,Ministere des Finances et du Budget,611010.0,Achat de medicaments essentiels,Banque Regionale,51890954,51890954.0,XOF,
CTB,Country B,SN-2024001748,24-01-2024,MEN,Ministere de l'Education Nationale,612010.0,Campagnes de sensibilisation - sante maternelle,Bureau Moderne SARL,12736142,12736142.0,XOF,
CTB,Country B,SN-2024001749,21-05-2024,MFB,Ministere des Finances et du Budget,610100.0,Traitements et salaires - personnel permanent,Institut de Sante Publique,1043071,1043071.0,XOF,
CTB,Country B,SN-2024001750,04-02-2024,MEN,Ministere de l'Education Nationale,611040.0,Reactifs et consommables de laboratoire,Transport Afrique de l'Ouest,13726395,13726395.0,XOF,
CTB,Country B,SN-2024001751,17-06-2024,MEN,Ministere de l'Education Nationale,611020.0,Achat de vaccins et intrants immunisation,Institut de Sante Publique,45809227,45809227.0,XOF,
CTB,Country B,SN-2024001752,12-11-2023,MINT,Ministere de l'Interieur,612010.0,Campagnes de sensibilisation - sante maternelle,Transport Afrique de l'Ouest,66551710,66551710.0,XOF,
CTB,Country B,SN-2024001753,19-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612025.0,Services de conseil SRH pour adolescents,Formation & Sensibilisation SARL,49052896,49052896.0,XOF,
CTB,Country B,SN-2024001754,30-05-2024,MINT,Ministere de l'Interieur,614020.0,Achat de vehicules - ambulances,Transport Afrique de l'Ouest,463882,463882.0,XOF,
CTB,Country B,SN-2024001755,16-12-2023,MINT,Ministere de l'Interieur,612025.0,Services de conseil SRH pour adolescents,Batiment et Travaux SA,30456516,30456516.0,XOF,
CTB,Country B,SN-2024001756,19-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611025.0,Kits de tests VIH et antiretroviraux,SolutionsIT SA,49510950,49510950.0,XOF,
CTB,Country B,SN-2024001757,28-11-2023,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,Transport Afrique de l'Ouest,332560,332560.0,XOF,
CTB,Country B,SN-2024001758,07-03-2024,MINT,Ministere de l'Interieur,610200.0,Frais de fonctionnement,Fournitures Scolaires SA,12988829,12988829.0,XOF,
CTB,Country B,SN-2024001759,22-08-2024,MINT,Ministere de l'Interieur,612020.0,Depistage precoce du cancer du col,Banque Regionale,1442193,1442193.0,XOF,
CTB,Country B,SN-2024001760,14-07-2024,MINT,Ministere de l'Interieur,614010.0,Construction et rehabilitation - centres de sante,Pharma Ouest SA,52037084,52037084.0,XOF,
CTB,Country B,SN-2024001761,14-12-2023,MEN,Ministere de l'Education Nationale,611020.0,Achat de vaccins et intrants immunisation,Batiment et Travaux SA,105018113,105018113.0,XOF,
CTB,Country B,SN-2024001762,20-08-2024,MINT,Ministere de l'Interieur,613030.0,Imprimerie et fournitures de bureau,Transport Afrique de l'Ouest,3070447,3070447.0,XOF,
CTB,Country B,SN-2024001763,22-10-2023,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Institut de Sante Publique,2132542,2132542.0,XOF,
CTB,Country B,SN-2024001764,30-05-2024,MEN,Ministere de l'Education Nationale,614020.0,Achat de vehicules - ambulances,Cabinet Consulting Sahel,3000530,3000530.0,XOF,
CTB,Country B,SN-2024001765,06-05-2024,MEN,Ministere de l'Education Nationale,612020.0,Depistage precoce du cancer du col,Banque Regionale,956708,956708.0,XOF,
CTB,Country B,SN-2024001766,26-12-2023,MFB,Ministere des Finances et du Budget,611010.0,Achat de medicaments essentiels,Diagnostics Reunis,99040497,99040497.0,XOF,
CTB,Country B,SN-2024001767,27-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,614020.0,Achat de vehicules - ambulances,Diagnostics Reunis,19434787,19434787.0,XOF,
CTB,Country B,SN-2024001768,18-03-2024,MFB,Ministere des Finances et du Budget,614010.0,Construction et rehabilitation - centres de sante,Impressions Modernes,"496143,00",496143.0,XOF,
